,anlegg_nr,anlegg_navn,etat,opprettet,nedlagt,type,kno,adresse,postnr,regine,lon_utl,lat_utl,lon_anl,lat_anl,status
1054,1534AL03,U4 Brattvåg,,,,RENSEANLEGG,1534,,,102.1220,6.45656,62.59232,,,
1055,1534AL04,U5 Brattvåg,,,,RENSEANLEGG,1534,,,102.1220,6.4582,62.59594,,,
1056,1534AL05,U6 Brattvåg,,,,RENSEANLEGG,1534,,,102.1220,6.45147,62.59492,,,
1057,1534AL06,U7 Brattvåg,,,,RENSEANLEGG,1534,,,102.1220,6.44874,62.59262,,,
1058,1534AL07,U8 Brattvåg,,,,RENSEANLEGG,1534,,,102.1220,6.44777,62.5926,,,
1059,1534AL08,U9 Brattvåg,,,,RENSEANLEGG,1534,,,102.1220,6.44863,62.59397,,,
1060,1534AL09,U10 Brattvåg,,,,RENSEANLEGG,1534,,,102.1220,6.44859,62.59442,,,
1061,1534AL10,U65 Lepsøy,,,,RENSEANLEGG,1534,,,101.91,6.21917,62.60979,,,
1062,1534AL11,U11 Brattvåg,,,,RENSEANLEGG,1534,,,102.1220,6.44847,62.59576,,,
1063,1534AL12,U12 Brattvåg,,,,RENSEANLEGG,1534,,,102.1220,6.44839,62.59666,,,
1064,1534AL13,U13 Brattvåg,,,,RENSEANLEGG,1534,,,102.1220,6.44836,62.59711,,,
1065,1534AL14,U14 Brattvåg,,,,RENSEANLEGG,1534,,,102.1220,6.44925,62.59802,,,
1066,1534AL15,U15 Brattvåg,,,,RENSEANLEGG,1534,,,102.1220,6.4482,62.5989,,,
1067,1534AL18,U18 Brattvåg,,,,RENSEANLEGG,1534,,,102.1220,6.44879,62.6034,,,
1068,1534AL19,U19 Brattvåg,,,,RENSEANLEGG,1534,,,102.1220,6.44961,62.60521,,,
1069,1534AL20,U20 Brattvåg,,,,RENSEANLEGG,1534,,,102.1220,6.44953,62.60611,,,
1070,1534AL21,U21 Brattvåg,,,,RENSEANLEGG,1534,,,102.121,6.4451,62.61231,,,
1071,1534AL22,U22 Helland,,,,RENSEANLEGG,1534,,,102.1220,6.46892,62.60736,,,
1072,1534AL23,U25 Hildre,,,,RENSEANLEGG,1534,,,102.112,6.41209,62.61081,,,
1073,1534AL24,U27 Hildre,,,,RENSEANLEGG,1534,,,102.112,6.35159,62.61147,,,
1074,1534AL25,U28 Hildre,,,,RENSEANLEGG,1534,,,101.830,6.32443,62.61005,,,
1075,1534AL26,U30 Søvik,,,,RENSEANLEGG,1534,,,101.830,6.27612,62.56286,,,
1076,1534AL27,U33 Søvik,,,,RENSEANLEGG,1534,,,101.830,6.27067,62.54794,,,
1077,1534AL28,U34 Søvik,,,,RENSEANLEGG,1534,,,101.830,6.27358,62.54799,,,
1078,1534AL29,U35 Søvik,,,,RENSEANLEGG,1534,,,101.830,6.25274,62.55252,,,
1079,1534AL30,U36 Store Kalvøy,,,,RENSEANLEGG,1534,,,101.830,6.20552,62.52688,,,
1080,1534AL31,U37 Store Kalvøy,,,,RENSEANLEGG,1534,,,101.830,6.2092,62.5292,,,
1081,1534AL32,U38 Grytestranda,,,,RENSEANLEGG,1534,,,101.82,6.27518,62.53051,,,
1082,1534AL33,U46 Grytestranda,,,,RENSEANLEGG,1534,,,101.82,6.47867,62.53838,,,
1083,1534AL34,U47 Grytestranda,,,,RENSEANLEGG,1534,,,101.82,6.50959,62.54074,,,
1084,1534AL35,U48 Tennfjord,,,,RENSEANLEGG,1534,,,101.81,6.56964,62.54359,,,
1085,1534AL36,U49 Tennfjord,,,,RENSEANLEGG,1534,,,101.81,6.57184,62.54049,,,
1086,1534AL37,U50 Tennfjord,,,,RENSEANLEGG,1534,,,101.81,6.57008,62.53821,,,
1087,1534AL38,U51 Vatne,,,,RENSEANLEGG,1534,,,102.22,6.61194,62.56184,,,
1088,1534AL39,U52 Vatne,,,,RENSEANLEGG,1534,,,102.22,6.61475,62.56323,,,
1089,1534AL40,U53 Vatne,,,,RENSEANLEGG,1534,,,102.22,6.63101,62.60347,,,
1090,1534AL41,U54 Fjørtoft,,,,RENSEANLEGG,1534,,,101.94,6.41377,62.71457,,,
1091,1534AL42,U57 Skuløy,,,,RENSEANLEGG,1534,,,101.93,6.26098,62.67439,,,
1092,1534AL44,U60 Haramsøy,,,,RENSEANLEGG,1534,,,101.92,6.27045,62.64583,,,
1093,1534AL45,U61 Haramsøy,,,,RENSEANLEGG,1534,,,101.92,6.27683,62.64012,,,
1094,1534AL46,U62 Haramsøy,,,,RENSEANLEGG,1534,,,101.92,6.2772,62.63608,,,
1095,1534AL47,U64 Lepsøy,,,,RENSEANLEGG,1534,,,101.91,6.22434,62.61708,,,
1096,1534AL48,U66 Lepsøy,,,,RENSEANLEGG,1534,,,101.91,6.1973,62.60396,,,
1097,1534AL50,U24 Synnaland,,,,RENSEANLEGG,1534,,,102.1220,6.44859,62.59442,,,
1098,1534AL51,U43B Grytestranda,,,,RENSEANLEGG,1534,,,101.82,6.38543,62.53711,,,
1099,1534AL52,U44 Grytestranda,,,,RENSEANLEGG,1534,,,101.82,6.43432,62.53398,,,
1100,1534AL53,U58 Haramsøy,,,,RENSEANLEGG,1534,,,101.92,6.25822,62.65143,,,
1101,1534AL54,U68 Skuløy,,,,RENSEANLEGG,1534,,,101.93,6.28659,62.66141,,,
1102,1535AL00,Vestnesbukta RA,,,,RENSEANLEGG,1535,,,102.51,7.07905,62.63595,,,
1103,1535AL02,Nerås,,,,RENSEANLEGG,1535,,,102.440,6.90926,62.6371,,,
1104,1246AL22,Areknappen,,,,RENSEANLEGG,1246,,,057.1,5.05061,60.39008,,,
1105,1246AL26,Våge RA,,,,RENSEANLEGG,1246,,,057.1,5.12133,60.38732,,,
1106,1247AL00,Fromreide,,,,RENSEANLEGG,1247,,,059.4,5.06807,60.50117,,,
1107,1247AL01,Skråmestø,,,,RENSEANLEGG,1247,,,059.4,4.99689,60.53141,,,
1108,1247AL02,Hauglandshella,,,,RENSEANLEGG,1247,,,059.4,5.15398,60.44526,,,
1109,1247AL03,Ramsøy,,,,RENSEANLEGG,1247,,,059.4,5.05215,60.43732,,,
1110,1247AL04,Hanøytangen,,,,RENSEANLEGG,1247,,,059.4,5.09359,60.44214,,,
1111,1247AL05,Strand,,,,RENSEANLEGG,1247,,,059.32,5.23449,60.40934,,,
1112,1247AL06,Marikovneset,,,,RENSEANLEGG,1247,,,059.32,5.18382,60.3963,,,
1113,1247AL07,Marikoven,,,,RENSEANLEGG,1247,,,059.32,5.17642,60.39377,,,
1114,1247AL08,Træet,,,,RENSEANLEGG,1247,,,059.4,5.17033,60.40688,,,
1115,1247AL13,"Rolf Olsen, Skarholme",,,,RENSEANLEGG,1247,,,059.32,5.19469,60.40059,,,
1116,1247AL14,Bakervågen I,,,,RENSEANLEGG,1247,,,059.32,5.23613,60.43036,,,
1117,1247AL15,Bakervågen II,,,,RENSEANLEGG,1247,,,059.32,5.23364,60.4286,,,
1118,1247AL17,"Ekrene, Florvåg",,,,RENSEANLEGG,1247,,,059.32,5.24199,60.41408,,,
1119,1247AL19,Askehavn,,,,RENSEANLEGG,1247,,,059.31,5.2172,60.48049,,,
1120,1247AL20,Juvik,,,,RENSEANLEGG,1247,,,059.4,5.17864,60.43438,,,
1121,1247AL21,Kyrkjevika off.,,,,RENSEANLEGG,1247,,,059.31,5.16284,60.50125,,,
1122,1247AL22,Pøyla,,,,RENSEANLEGG,1247,,,059.4,5.11078,60.46422,,,
1123,1247AL27,Drageide (Florvåg),,,,RENSEANLEGG,1247,,,059.32,5.2442,60.42325,,,
1124,1247AL28,Kyrkjevika (p),,,,RENSEANLEGG,1247,,,059.31,5.20739,60.48587,,,
1125,1247AL30,Vestlandske Blindefor,,,,RENSEANLEGG,1247,,,059.31,5.18324,60.49824,,,
1126,1247AL31,S. Naustdal (Lille Br,,,,RENSEANLEGG,1247,,,059.31,5.1882,60.49479,,,
1127,1247AL32,Skogliheimen I,,,,RENSEANLEGG,1247,,,059.31,5.22337,60.46691,,,
1128,1247AL33,Skogliheimen 2,,,,RENSEANLEGG,1247,,,059.31,5.22431,60.46556,,,
1129,1247AL34,Kleppestø,,,,RENSEANLEGG,1247,,,059.32,5.22914,60.40717,,,
1130,1247AL36,"Sveabrotet, Strussham",,,,RENSEANLEGG,1247,,,059.32,5.19344,60.4048,,,
1131,1247AL37,"Skiftesvik, Strussham",,,,RENSEANLEGG,1247,,,059.32,5.17988,60.40512,,,
1132,1247AL40,Alvheimfeltet,,,,RENSEANLEGG,1247,,,059.32,5.23487,60.4354,,,
1133,1247AL43,Kråvik,,,,RENSEANLEGG,1247,,,059.4,5.16925,60.44544,,,
1134,1247AL44,Olaviken,,,,RENSEANLEGG,1247,,,059.32,5.22676,60.45764,,,
1135,1247AL45,Signalneset,,,,RENSEANLEGG,1247,,,059.31,5.15694,60.50437,,,
1136,1247AL46,Skansen,,,,RENSEANLEGG,1247,,,059.31,4.97175,60.55944,,,
1137,1247AL47,Skogvik,,,,RENSEANLEGG,1247,,,059.32,5.22015,60.45313,,,
1138,1247AL48,Treet,,,,RENSEANLEGG,1247,,,059.31,5.07792,60.50874,,,
1139,1247AL49,Tveitevåg,,,,RENSEANLEGG,1247,,,059.4,5.13269,60.44545,,,
1140,1247AL50,Ytre Florvågøy,,,,RENSEANLEGG,1247,,,059.32,5.25154,60.40976,,,
1141,1247AL51,Ådlandsvik,,,,RENSEANLEGG,1247,,,059.31,5.02686,60.5324,,,
1142,1247AL53,Lavik private slamavs,,,,RENSEANLEGG,1247,,,059.31,5.20173,60.48614,,,
1143,1247AL54,Eide,,,,RENSEANLEGG,1247,,,059.4,5.14517,60.42263,,,
1144,1247AL55,Fauskanger Skole,,,,RENSEANLEGG,1247,,,059.31,5.03044,60.52441,,,
1145,1247AL56,Fauskangervågen,,,,RENSEANLEGG,1247,,,059.4,5.03666,60.50779,,,
1146,1247AL57,Gullskjærvik,,,,RENSEANLEGG,1247,,,059.32,5.24924,60.41615,,,
1147,1247AL58,Hamyrsvika,,,,RENSEANLEGG,1247,,,059.4,5.09738,60.46949,,,
1148,1247AL59,Hestvika,,,,RENSEANLEGG,1247,,,059.4,5.11525,60.46867,,,
1149,1247AL60,Hop,,,,RENSEANLEGG,1247,,,059.31,5.22124,60.4729,,,
1150,1247AL61,Kinna,,,,RENSEANLEGG,1247,,,059.4,5.0893,60.46584,,,
1151,1247AL62,Kollevåg,,,,RENSEANLEGG,1247,,,059.4,5.12462,60.45122,,,
1152,1247AL63,Lille Fauskanger,,,,RENSEANLEGG,1247,,,059.31,5.02966,60.51711,,,
1153,1247AL64,Marikoven Øst,,,,RENSEANLEGG,1247,,,059.32,5.17612,60.39457,,,
1154,1247AL65,Marikovfjæra,,,,RENSEANLEGG,1247,,,059.32,5.22521,60.44732,,,
1155,1247AL66,Merkesvik,,,,RENSEANLEGG,1247,,,059.4,4.98211,60.54427,,,
1156,1247AL67,Pollelven,,,,RENSEANLEGG,1247,,,059.4,5.17713,60.44141,,,
1157,1247AL69,Sikksvika,,,,RENSEANLEGG,1247,,,059.31,4.98541,60.55237,,,
1158,1247AL70,Store Breivik,,,,RENSEANLEGG,1247,,,059.4,5.01734,60.51363,,,
1159,1247AL71,Strusshamn,,,,RENSEANLEGG,1247,,,059.32,5.19342,60.40478,,,
1160,1247AL73,Strømsnesbukten,,,,RENSEANLEGG,1247,,,059.31,5.2282,60.46534,,,
1161,1247AL75,Thorsenfeltet,,,,RENSEANLEGG,1247,,,059.32,5.23613,60.43036,,,
1162,1247AL76,Thumyrfeltet,,,,RENSEANLEGG,1247,,,059.32,5.23593,60.46046,,,
1163,1247AL77,Tronviken,,,,RENSEANLEGG,1247,,,059.31,5.02997,60.53096,,,
1164,1247AL80,Marikoven sør,,,,RENSEANLEGG,1247,,,059.32,5.17484,60.39389,,,
1165,1247AL83,Follesevågen,,,,RENSEANLEGG,1247,,,059.4,5.15447,60.41181,,,
1166,1247AL84,"Haugadalen, Follese",,,,RENSEANLEGG,1247,,,059.4,5.15456,60.41409,,,
1167,1247AL85,Herdla Kirke,,,,RENSEANLEGG,1247,,,059.4,4.94754,60.56857,,,
1168,1247AL92,Skogvik II,,,,RENSEANLEGG,1247,,,059.32,5.2228,60.45025,,,
1169,1247AL93,Tømmervik (p),,,,RENSEANLEGG,1247,,,059.4,5.16181,60.44414,,,
1170,1247AL95,Søre Østerdalen,,,,RENSEANLEGG,1247,,,059.32,5.23321,60.43354,,,
1171,1247AL96,Hopshamn,,,,RENSEANLEGG,1247,,,059.31,5.21746,60.47279,,,
1172,1247AL98,Lavik,,,,RENSEANLEGG,1247,,,059.4,5.18099,60.4359,,,
1173,1251AL02,Stanghelle,,,,RENSEANLEGG,1251,,,061.50,5.72846,60.54828,,,
1174,1251AL04,Stamnes,,,,RENSEANLEGG,1251,,,062.4,5.74783,60.66422,,,
1175,1251AL05,Otterstadneset,,,,RENSEANLEGG,1251,,,063.11,5.74167,60.67081,,,
1176,1251AL06,Eidslandet,,,,RENSEANLEGG,1251,,,063.2,5.79755,60.73506,,,
1177,1251AL07,Vaksdal,,,,RENSEANLEGG,1251,,,061.42,5.73556,60.47791,,,
1178,1252AL00,Øvre Helland,,,,RENSEANLEGG,1252,,,064.A7,5.97179,60.85278,,,
1179,1253AL00,Hanstveit,,,,RENSEANLEGG,1253,,,060.52A,5.51536,60.59544,,,
1180,1253AL01,Rauberg Industriområd,,,,RENSEANLEGG,1253,,,060.61,5.56477,60.612,,,
1181,1253AL02,Bruvik,,,,RENSEANLEGG,1253,,,060.2,5.68071,60.48014,,,
1182,1253AL03,Vatle,,,,RENSEANLEGG,1253,,,060.3,5.46339,60.46914,,,
1183,1253AL04,Lonevåg,,,,RENSEANLEGG,1253,,,060.40,5.49278,60.52906,,,
1184,1253AL12,Hamre v/Skole,,,,RENSEANLEGG,1253,,,060.40,5.34925,60.54515,,,
1185,1253AL13,Valestrand,,,,RENSEANLEGG,1253,,,060.3,5.42515,60.50227,,,
1186,1253AL16,Hosanger / Skålevika,,,,RENSEANLEGG,1253,,,060.51,5.47703,60.57825,,,
1187,1253AL17,Klokkarneset Hamre,,,,RENSEANLEGG,1253,,,060.40,5.34571,60.54415,,,
1188,1253AL19,Stormyra,,,,RENSEANLEGG,1253,,,060.61,5.57668,60.62039,,,
1189,1256AL00,Frekhaugmarka,,,,RENSEANLEGG,1256,,,059.21,5.22247,60.50565,,,
1190,1256AL04,Flatøy,,,,RENSEANLEGG,1256,,,059.1,5.26105,60.53461,,,
1191,1256AL05,Vikebø - Ryland,,,,RENSEANLEGG,1256,,,059.22,5.05135,60.5636,,,
1192,1256AL06,Moldekleivmarka,,,,RENSEANLEGG,1256,,,059.1,5.21584,60.54681,,,
1193,1256AL07,Holmemarka,,,,RENSEANLEGG,1256,,,059.21,5.17259,60.5267,,,
1194,1256AL08,Orrhøien Bustadfelt I,,,,RENSEANLEGG,1256,,,059.21,5.13591,60.52833,,,
1195,1256AL09,Frekhaugskogen,,,,RENSEANLEGG,1256,,,059.1,5.24847,60.51717,,,
1196,1256AL11,Øvrebøen,,,,RENSEANLEGG,1256,,,059.1,5.24975,60.52979,,,
1197,1256AL12,Orrhøien Bustadfelt I,,,,RENSEANLEGG,1256,,,059.21,5.13591,60.52833,,,
1198,1256AL13,Beitingen,,,,RENSEANLEGG,1256,,,059.21,5.05226,60.54116,,,
1199,1256AL14,Dalemarka,,,,RENSEANLEGG,1256,,,059.21,5.19715,60.51167,,,
1200,1256AL15,"Mongsdalen, Hjertås",,,,RENSEANLEGG,1256,,,059.21,5.13839,60.52794,,,
1201,1256AL17,"Mjukebakkane, Hjertås",,,,RENSEANLEGG,1256,,,059.21,5.14122,60.52821,,,
1202,1259AL01,Rongesundet,,,,RENSEANLEGG,1259,,,058.3,4.92593,60.50813,,,
1203,1259AL02,Knappen I,,,,RENSEANLEGG,1259,,,058.3,4.96011,60.46062,,,
1204,1259AL03,Norske Shell,,,,RENSEANLEGG,1259,,,058.2,4.82765,60.55632,,,
1205,1259AL04,Vik,,,,RENSEANLEGG,1259,,,058.3,4.96012,60.47008,,,
1206,1259AL11,Tjeldstøsundet,,,,RENSEANLEGG,1259,,,058.1,4.84221,60.5851,,,
1207,1259AL13,Ovågen,,,,RENSEANLEGG,1259,,,058.2,4.86305,60.56507,,,
1208,1259AL19,Torsteinvik II,,,,RENSEANLEGG,1259,,,058.3,4.94128,60.48747,,,
1209,1260AL00,Bøvågen,,,,RENSEANLEGG,1260,,,066.50,4.92445,60.70092,,,
1210,1260AL01,Manger,,,,RENSEANLEGG,1260,,,066.4,5.0313,60.63762,,,
1211,1260AL02,Austmarka 1,,,,RENSEANLEGG,1260,,,066.3,5.18524,60.62054,,,
1212,1260AL10,Austmarka Nord,,,,RENSEANLEGG,1260,,,066.3,5.17462,60.61754,,,
1213,1260AL16,Mangerspollen,,,,RENSEANLEGG,1260,,,066.4,5.03816,60.64142,,,
1214,1263AL05,Myking,,,,RENSEANLEGG,1263,,,065.5,5.33253,60.70063,,,
1215,1263AL06,Hjelmås,,,,RENSEANLEGG,1263,,,064.72,5.36812,60.58836,,,
1216,1263AL07,Knarvik Klubbstøa,,,,RENSEANLEGG,1263,,,065.10,5.27527,60.54579,,,
1217,1263AL09,Myksvoll,,,,RENSEANLEGG,1263,,,065.210,5.18584,60.66191,,,
1218,1263AL10,Ostereidet,,,,RENSEANLEGG,1263,,,064.6,5.48308,60.62335,,,
1219,1263AL11,Kløve,,,,RENSEANLEGG,1263,,,065.5,5.35239,60.66298,,,
1220,1263AL12,Alverstraumen,,,,RENSEANLEGG,1263,,,066.3,5.21763,60.57832,,,
1221,1263AL13,Fanebust,,,,RENSEANLEGG,1263,,,065.4,5.18188,60.75708,,,
1222,1263AL14,Risa,,,,RENSEANLEGG,1263,,,065.3,5.05673,60.75883,,,
1223,1263AL15,Leknes,,,,RENSEANLEGG,1263,,,064.72,5.38151,60.5667,,,
1224,1263AL16,Eknes,,,,RENSEANLEGG,1263,,,064.71,5.44705,60.60172,,,
1225,1263AL30,Hilland Vest,,,,RENSEANLEGG,1263,,,066.3,5.22708,60.56619,,,
1226,1263AL31,Ikenberget,,,,RENSEANLEGG,1263,,,065.10,5.24961,60.55775,,,
1227,1263AL32,Knarvik 2 (Solbakken),,,,RENSEANLEGG,1263,,,064.73,5.29066,60.54209,,,
1228,1263AL34,Knarvik 5 (Isdal),,,,RENSEANLEGG,1263,,,065.10,5.27192,60.55362,,,
1229,1263AL36,Storneset/Leknes,,,,RENSEANLEGG,1263,,,064.72,5.38478,60.57016,,,
1230,1264AL12,Årås,,,,RENSEANLEGG,1264,,,066.2,4.92908,60.78018,,,
1231,1265AL00,Flyndrevågen,,,,RENSEANLEGG,1265,,,066.1,4.73633,60.77776,,,
1232,1265AL01,Slaren,,,,RENSEANLEGG,1265,,,066.1,4.71889,60.78439,,,
1233,1266AL00,Haugsvær,,,,RENSEANLEGG,1266,,,067.40,5.51684,60.90328,,,
1234,1266AL01,Ytre Haugsdal II,,,,RENSEANLEGG,1266,,,067.62,5.15174,60.83981,,,
1235,1266AL04,Hosteland,,,,RENSEANLEGG,1266,,,067.61,5.28343,60.83185,,,
1236,1266AL06,Kommunehuset,,,,RENSEANLEGG,1266,,,067.10,5.30011,60.79905,,,
1237,1266AL07,Stykket,,,,RENSEANLEGG,1266,,,067.10,5.29625,60.7967,,,
1238,1266AL08,Sør-Kvingo,,,,RENSEANLEGG,1266,,,065.71,5.38741,60.74257,,,
1239,1401AL00,Fjord Base AS,,,,RENSEANLEGG,1401,,,085.71,5.07495,61.61243,,,
1240,1401AL01,Storåsen Sør (Rd 9),,,,RENSEANLEGG,1401,,,085.72,5.03419,61.58428,,,
1241,1401AL02,Nesjane,,,,RENSEANLEGG,1401,,,085.34,5.42755,61.59113,,,
1242,1401AL05,Kvalvågen (Rd 4),,,,RENSEANLEGG,1401,,,085.72,5.01714,61.59951,,,
1243,1401AL06,Brandsøyåsen Nord-Ves,,,,RENSEANLEGG,1401,,,085.71,5.0705,61.60286,,,
1244,1401AL10,Ragnarrud/Hovland,,,,RENSEANLEGG,1401,,,085.71,5.05828,61.60251,,,
1245,1401AL11,Kleven Florø As,,,,RENSEANLEGG,1401,,,085.72,5.05345,61.60335,,,
1246,1401AL15,Stranda (RD 3),,,,RENSEANLEGG,1401,,,085.72,5.02278,61.59967,,,
1247,1401AL17,Nordnes,,,,RENSEANLEGG,1401,,,085.72,5.00868,61.59926,,,
1248,1401AL18,Breivika,,,,RENSEANLEGG,1401,,,085.72,5.00233,61.59728,,,
1249,1401AL19,Havreneset Sør (RD 6),,,,RENSEANLEGG,1401,,,085.72,5.00003,61.59317,,,
1250,1401AL21,Hovland,,,,RENSEANLEGG,1401,,,085.33,5.455,61.59256,,,
1251,1401AL25,Gunnhildvågen (RD 8),,,,RENSEANLEGG,1401,,,085.72,5.00014,61.58508,,,
1252,1401AL27,Brendøyvegen,,,,RENSEANLEGG,1401,,,085.72,5.04119,61.58853,,,
1253,1401AL30,Gaddevågen,,,,RENSEANLEGG,1401,,,085.72,5.05289,61.59291,,,
